crime_rate_per_100000,CountyName,State,FIPS
195.0585176,Mineral County, NV,32021
194.9317739,Bremer County, IA,19017
194.90874730000002,Gilchrist County, FL,12041
194.89920930000002,Tuolumne County, CA,6109
194.78635669999997,Otsego County, MI,26137
194.7648156,Muskingum County, OH,39119
194.76168959999998,Herkimer County, NY,36043
194.7502117,Sussex County, VA,51183
194.7287383,Logan County, AR,5083
194.72407969999998,Cherokee County, NC,37039
194.46881330000002,Northampton County, PA,42095
194.383904,Skagit County, WA,53057
194.2461151,Berrien County, GA,13019
194.1276389,Austin County, TX,48015
193.7440332,Clark County, KY,21049
193.68140449999999,Cherokee County, OK,40021
193.4587207,Guadalupe County, TX,48187
193.4106976,Cleburne County, AL,1029
193.11328319999998,Fannin County, TX,48147
193.076817,Braxton County, WV,54007
193.06981000000002,Cumberland County, VA,51049
192.91874719999998,Edgefield County, SC,45037
192.7332429,Macon County, GA,13193
192.7227875,Wright County, IA,19197
192.6959075,Coosa County, AL,1037
192.6717144,Pickens County, GA,13227
192.66730890000002,Cooper County, MO,29053
192.5298421,Ross County, OH,39141
192.11210309999998,Juneau County, WI,55057
191.68538859999998,Queen Anne's County, MD,24035
191.6556096,Dodge County, MN,27039
191.6495551,Refugio County, TX,48391
191.64430819999998,Hamilton County, KS,20075
191.5549263,Roscommon County, MI,26143
191.5310244,Davidson County, NC,37057
191.2378303,Dukes County, MA,25007
190.9854851,Marion County, MS,28091
190.95182140000003,Caribou County, ID,16029
190.9454881,Rabun County, GA,13241
190.88523030000002,Hillsdale County, MI,26059
190.8032818,Calhoun County, AR,5013
190.5487805,Redwood County, MN,27127
190.4998551,Franklin County, VT,50011
190.4261606,Howard County, MD,24027
190.3658335,Columbia County, AR,5027
190.35532990000002,Pierce County, WI,55093
190.1333469,Cattaraugus County, NY,36009
190.0567153,Accomack County, VA,51001
189.93853380000002,Brown County, SD,46013
189.7876186,Rains County, TX,48379
189.65417140000002,Marin County, CA,6041
189.3347332,Winnebago County, WI,55139
189.30789040000002,Koochiching County, MN,27071
189.2505678,Butte County, ID,16023
188.8673207,Floyd County, IN,18043
188.6468873,Falls County, TX,48145
188.62167490000002,Lincoln County, NE,31111
188.6204209,Sampson County, NC,37163
188.5606537,Crane County, TX,48103
188.26937,Dawson County, TX,48115
188.2547408,Warren County, NY,36113
187.9699248,Hettinger County, ND,38041
187.79622619999998,Cass County, MO,29037
187.73087869999998,Sawyer County, WI,55113
187.7168933,Natrona County, WY,56025
187.6362899,Okmulgee County, OK,40111
187.59330559999998,Franklin County, MO,29071
187.4414246,Wheatland County, MT,30107
187.38288569999997,Moody County, SD,46101
187.3475782,Lawrence County, OH,39087
187.2340426,Haskell County, TX,48207
187.21917119999998,Monroe County, IA,19135
187.0705472,White County, GA,13311
187.00910109999998,Churchill County, NV,32001
186.9471804,Bonneville County, ID,16019
186.8665541,Gallatin County, MT,30031
186.83782480000002,Campbell County, KY,21037
186.7876741,Marshall County, AL,1095
186.7342467,Van Zandt County, TX,48467
186.7241742,Erie County, OH,39043
186.5149678,Blanco County, TX,48031
186.4280388,Floyd County, IA,19067
186.2496387,Coos County, OR,41011
186.21973930000001,Menard County, TX,48327
185.67639259999999,Gooding County, ID,16047
185.4291709,McIntosh County, OK,40091
185.40527690000002,Montcalm County, MI,26117
185.2976601,Lafourche Parish, LA,22057
185.2670583,Carroll County, NH,33003
185.130231,Placer County, CA,6061
185.0823347,Norfolk County, MA,25021
185.0612277,Box Elder County, UT,49003
185.0587988,Coryell County, TX,48099
184.8695803,St. Tammany Parish, LA,22103
184.719434,Montgomery County, MD,24031
184.6983261,Sandusky County, OH,39143
184.65264109999998,Taos County, NM,35055
184.560555,Mecklenburg County, VA,51117
184.36955849999998,Valdez-Cordova Census Area, AK,2261
184.248418,Henry County, GA,13151
184.1997544,Cameron County, PA,42023
184.1834534,Lee County, NC,37105
184.1774801,Cherokee County, IA,19035
184.16206259999998,Lincoln County, CO,8073
183.810014,Perquimans County, NC,37143
183.5283322,Stafford County, KS,20185
183.4862385,Adams County, NE,31001
182.9690436,Lampasas County, TX,48281
182.93240649999998,Bee County, TX,48025
182.8775571,Routt County, CO,8107
182.64840180000002,Scott County, AR,5127
182.61679119999997,Carroll County, MD,24013
182.48679740000003,Beauregard Parish, LA,22011
182.4278541,Whiteside County, IL,17195
182.3797617,Ward County, ND,38101
182.2367159,Sevier County, UT,49041
182.20558369999998,Fairbanks North Star Borough, AK,2090
182.18693069999998,Alpena County, MI,26007
182.04339009999998,La Plata County, CO,8067
182.0069726,Nassau County, NY,36059
181.99397150000001,Union County, IL,17181
181.8521951,Lake County, OH,39085
181.7890178,Otero County, CO,8089
181.58388,Jefferson County, NY,36045
181.5783613,Lycoming County, PA,42081
181.31399319999997,Mountrail County, ND,38061
181.02824040000002,Walworth County, SD,46129
181.0252613,Marshall County, IL,17123
180.7614638,Mohave County, AZ,4015
180.74061619999998,Menominee County, MI,26109
180.6820748,Upson County, GA,13293
180.5054152,Hamilton County, TX,48193
180.5054152,Phillips County, KS,20147
180.0874711,Clay County, TN,47027
179.96738090000002,Morgan County, GA,13211
179.7641626,Stanly County, NC,37167
179.68644719999998,Rogers County, OK,40131
179.62996230000002,Teton County, WY,56039
179.2467143,Johnston County, NC,37101
179.2034906,Burke County, NC,37023
179.18088740000002,Macoupin County, IL,17117
178.66804230000002,Cayuga County, NY,36011
178.5315778,Kimble County, TX,48267
178.50973169999997,Sevier County, AR,5133
178.4821875,McIntosh County, GA,13191
178.4285978,Alamosa County, CO,8003
178.37541159999998,Gage County, NE,31067
178.2482312,Webster County, MO,29225
177.5804661,Douglas County, MO,29067
177.2787709,Barbour County, AL,1005
177.0183704,Henrico County, VA,51087
176.9715739,Unicoi County, TN,47171
176.8476899,Montrose County, CO,8085
176.8047801,Shelby County, AL,1117
176.59988059999998,Monmouth County, NJ,34025
176.5913758,Staunton city, VA,51790
176.5035796,Rutland County, VT,50021
176.4965436,Cass County, IA,19029
176.42651709999998,Delaware County, OK,40041
176.41471030000002,La Salle County, TX,48283
176.22936930000003,Neshoba County, MS,28099
176.1913456,Henderson County, NC,37089
176.1726492,Comanche County, TX,48093
176.1597181,Taliaferro County, GA,13265
176.14032509999998,Montgomery County, KY,21173
176.0854014,Fulton County, IL,17057
175.67502530000002,Davie County, NC,37059
175.5926251,Fayette County, IA,19065
175.5823481,Coleman County, TX,48083
175.38554580000002,Dallas County, MO,29059
175.3633919,Audrain County, MO,29007
174.7973939,Washington County, MO,29221
174.7335314,Noble County, OK,40103
174.4696456,Grand Traverse County, MI,26055
174.4417224,Kosciusko County, IN,18085
174.43792230000003,Eaton County, MI,26045
174.3286939,Hopkins County, TX,48223
174.1970604,Palo Alto County, IA,19147
174.0841659,Guernsey County, OH,39059
173.882803,Wheeler County, TX,48483
173.748223,Millard County, UT,49027
173.7229959,Oneida County, WI,55085
173.61111110000002,Columbia County, WA,53013
173.05529119999997,Christian County, MO,29043
172.71884740000002,Bulloch County, GA,13031
172.638848,Iowa County, WI,55049
172.63703059999997,Towner County, ND,38095
172.57450269999998,Hall County, GA,13139
172.4605189,Wise County, VA,51195
172.25747959999998,Fayette County, IL,17051
172.2538757,Jersey County, IL,17083
172.1292148,Kandiyohi County, MN,27067
172.08113889999998,Deaf Smith County, TX,48117
171.7185146,Montgomery County, PA,42091
171.66680290000002,White County, IN,18181
171.6165324,Ottawa County, MI,26139
171.56671609999998,Caldwell County, KY,21033
171.5592833,Eagle County, CO,8037
171.2622024,Washita County, OK,40149
171.1430071,Burnet County, TX,48053
171.1227351,Newport County, RI,44005
170.7007485,Huntingdon County, PA,42061
170.6623324,Charlotte County, VA,51037
170.6484642,Harper County, KS,20077
170.58518130000002,Monroe County, WV,54063
170.5514497,Costilla County, CO,8023
170.5037142,La Crosse County, WI,55063
170.4942731,Montgomery County, TX,48339
170.4545455,Stutsman County, ND,38093
170.30500080000002,Beaver County, UT,49001
170.0680272,Emmet County, IA,19063
170.05101530000002,Brown County, KS,20013
169.6803049,Sheboygan County, WI,55117
169.6352841,Prairie County, MT,30079
169.4867377,Halifax County, VA,51083
169.4277108,Martin County, TX,48317
169.1722767,Carter County, TN,47019
169.05012109999998,Perry County, IL,17145
169.01179009999998,Daviess County, KY,21059
169.0060894,Boulder County, CO,8013
168.956554,Lincoln County, MO,29113
168.8713763,Olmsted County, MN,27109
168.6936684,Columbia County, NY,36021
168.5307186,Lavaca County, TX,48285
168.47090659999998,Washington County, UT,49053
168.40417,Randolph County, MO,29175
168.36920600000002,Bartholomew County, IN,18005
168.3668416,Kennebec County, ME,23011
167.9878209,Kenai Peninsula Borough, AK,2122
167.7890393,Tazewell County, VA,51185
167.73832819999998,Pocahontas County, IA,19151
167.72895,Stanley County, SD,46117
167.6847351,Will County, IL,17197
167.5041876,Phillips County, MT,30071
167.4548864,Virginia Beach city, VA,51810
167.4217057,Duchesne County, UT,49013
167.40419680000002,Forrest County, MS,28035
167.3861334,Grainger County, TN,47057
167.08437759999998,Oscoda County, MI,26135
166.8942497,Orange County, IN,18117
166.67018290000001,Medina County, TX,48325
166.59577480000002,Stark County, ND,38089
166.36124880000003,Middlesex County, NJ,34023
166.0210293,Baylor County, TX,48023
165.9743202,Lancaster County, PA,42071
165.85887250000002,Tuscola County, MI,26157
165.7715006,Karnes County, TX,48255
165.6916091,Boyd County, KY,21019
165.6050955,Plaquemines Parish, LA,22075
165.5245937,Randolph County, NC,37151
165.1899685,Coweta County, GA,13077
165.1679207,Atchison County, MO,29005
164.9484536,Northampton County, VA,51131
164.8386483,Nottoway County, VA,51135
164.7898929,Lyon County, MN,27083
164.6108599,Perry County, PA,42099
164.5488005,Alexandria city, VA,51510
164.44855819999998,LaPorte County, IN,18091
164.34754030000002,Carroll County, MO,29033
164.3340363,McClain County, OK,40087
164.2485628,Lake County, CO,8065
163.97659309999997,Acadia Parish, LA,22001
163.9586411,Marquette County, MI,26103
163.8001638,Seneca County, NY,36099
163.57051059999998,Madison County, KY,21151
163.5694489,Franklin County, GA,13119
163.4738186,Langlade County, WI,55067
163.4345166,Jessamine County, KY,21113
163.422606,Fremont County, WY,56013
163.39869280000002,Miller County, MO,29131
163.0996897,Chattooga County, GA,13055
163.03609440000002,Texas County, OK,40139
162.89724109999997,Kane County, IL,17089
162.8615375,Bryan County, GA,13029
162.68980480000002,Appling County, GA,13001
162.5882062,Oswego County, NY,36075
162.4014459,Montgomery County, IN,18107
162.3629368,McDowell County, NC,37111
162.32619119999998,Chester County, PA,42029
162.26240149999998,Johnson County, WY,56019
162.03415180000002,Searcy County, AR,5129
161.9695497,Dubuque County, IA,19061
161.8908855,Shelby County, MO,29205
161.8122977,Gem County, ID,16045
161.5900461,Okfuskee County, OK,40107
161.49857509999998,Denton County, TX,48121
161.3827957,Atascosa County, TX,48013
161.3573983,Outagamie County, WI,55087
161.0831311,Oktibbeha County, MS,28105
161.03742,Buchanan County, VA,51027
161.0218062,Jasper County, IA,19099
161.0120759,Baraga County, MI,26013
160.76490249999998,Beckham County, OK,40009
160.4591601,Daviess County, IN,18027
159.8203672,Nassau County, FL,12089
159.7899,Crow Wing County, MN,27035
159.7755824,Caldwell County, NC,37027
159.7034642,Eau Claire County, WI,55035
159.6897456,Delaware County, IA,19055
159.3173945,Roanoke County, VA,51161
159.20250959999998,Fairfield County, OH,39045
158.8404646,Ritchie County, WV,54085
158.49919450000002,Summit County, UT,49043
158.4758755,Gloucester County, NJ,34015
158.39075,Lapeer County, MI,26087
158.3531275,Dade County, MO,29057
158.2682391,Jackson County, IA,19097
158.2182194,Piatt County, IL,17147
158.1777918,Ontonagon County, MI,26131
158.13482009999998,Steuben County, NY,36101
157.5630252,Buckingham County, VA,51029
157.52993069999997,Alger County, MI,26003
157.2739187,Valley County, MT,30105
157.11824950000002,Washington County, OR,41067
157.1156868,Chippewa County, MN,27023
156.9858713,Borden County, TX,48033
156.94480769999998,Ferry County, WA,53019
156.88188540000002,Lincoln County, WI,55069
156.826693,Chelan County, WA,53007
156.8236091,Madison County, GA,13195
156.61707130000002,Foard County, TX,48155
156.60480780000003,Bleckley County, GA,13023
156.5985928,Mifflin County, PA,42087
156.400385,Long County, GA,13183
156.30427230000004,Iron County, MI,26071
156.25,Fayette County, OH,39047
156.1570494,Trinity County, CA,6105
155.70727030000003,Liberty County, FL,12077
155.6762611,Barry County, MI,26015
155.66625159999998,Greenwood County, KS,20073
155.65802230000003,Bolivar County, MS,28011
155.6490115,Chatham County, NC,37037
155.6132514,Westmoreland County, PA,42129
155.60165980000002,Fisher County, TX,48151
155.4870564,Bennington County, VT,50003
155.4001554,West Feliciana Parish, LA,22125
155.3599171,Pitkin County, CO,8097
155.3300764,Nez Perce County, ID,16069
155.3258857,Rutherford County, NC,37161
155.1870815,Rockland County, NY,36087
154.9686834,Arenac County, MI,26011
154.8946716,Talbot County, GA,13263
154.8786784,Meagher County, MT,30059
154.8330015,Summers County, WV,54089
154.74148080000003,Genesee County, NY,36037
154.69784199999998,Ulster County, NY,36111
154.6860783,Johnston County, OK,40069
154.5846554,Prowers County, CO,8099
154.4998069,Rawlins County, KS,20153
154.3686323,Hall County, TX,48191
154.3209877,Haines Borough, AK,2100
154.2843579,Grady County, GA,13131
154.04364569999998,Antrim County, MI,26009
153.8198599,Dixon County, NE,31051
153.49194169999998,Monona County, IA,19133
153.38253600000002,Hardin County, TX,48199
153.28381090000002,Twiggs County, GA,13289
153.2371345,Clarion County, PA,42031
152.76504740000001,Houston County, TX,48225
152.7300496,Delta County, TX,48119
152.50360080000002,Rio Grande County, CO,8105
152.40998290000002,Oceana County, MI,26127
152.40030480000001,Moniteau County, MO,29135
152.37907980000003,Bertie County, NC,37015
152.08322990000002,Santa Rosa County, FL,12113
151.9500253,Limestone County, AL,1083
151.76128590000002,Orange County, NC,37135
151.6642072,Currituck County, NC,37053
151.2859304,Spink County, SD,46115
151.2190583,Sullivan County, NH,33019
151.0627736,Lake County, IL,17097
150.9973774,Union County, IA,19175
150.9747979,DeSoto County, MS,28033
150.83023169999998,Burlington County, NJ,34005
150.5174036,Lincoln County, ID,16063
150.43877980000002,Montgomery County, MO,29139
150.3912896,Paulding County, GA,13223
150.34244669999998,McLeod County, MN,27085
150.14113269999999,Kerr County, TX,48265
150.02344119999998,Jay County, IN,18075
149.970006,Marshall County, KS,20117
149.692736,Latah County, ID,16057
149.6333982,Jackson County, KS,20085
149.2239824,Johnson County, KS,20091
149.1653842,Orleans County, NY,36073
149.0909091,Simpson County, MS,28127
149.0727999,Jackson County, GA,13157
149.00326940000002,Grant County, IN,18053
148.940865,Southampton County, VA,51175
148.80952380000002,Judith Basin County, MT,30045
148.80449119999997,McPherson County, KS,20113
148.74628130000002,Pennington County, MN,27113
148.43524509999997,Culpeper County, VA,51047
148.40465,Concho County, TX,48095
148.3981135,Shelby County, OH,39149
148.13659750000002,Union County, OR,41061
147.93552659999997,Bingham County, ID,16011
147.8912744,Dickinson County, KS,20041
147.7704229,Brazoria County, TX,48039
147.64990569999998,Todd County, MN,27153
147.6410979,Gasconade County, MO,29073
147.640674,Collin County, TX,48085
147.3595573,Marion County, IA,19125
147.33250619999998,Pend Oreille County, WA,53051
147.21116619999998,Young County, TX,48503
146.96876909999997,Iowa County, IA,19095
146.8601304,Grant County, WI,55043
146.8375211,Prince William County, VA,51153
146.8120805,Perry County, MO,29157
146.77756530000002,Jefferson County, PA,42065
146.69466819999997,Chittenden County, VT,50007
146.627566,Washburn County, WI,55129
146.5728831,Brunswick County, NC,37019
146.5201465,Jackson County, CO,8057
146.505922,Columbia County, WI,55021
146.2938882,Fulton County, AR,5049
146.04768700000002,Wise County, TX,48497
146.02991210000002,Bradford County, PA,42015
145.9143969,Columbia County, OR,41009
145.8833541,Transylvania County, NC,37175
145.8434614,Greer County, OK,40055
145.7812686,Gibson County, IN,18051
145.7288586,Cassia County, ID,16031
145.4322783,Charlevoix County, MI,26029
145.3304688,Smyth County, VA,51173
145.1273492,Madison County, TX,48313
145.11087959999998,Logan County, KY,21141
145.10462809999999,Colfax County, NM,35007
144.85755669999998,Grundy County, MO,29079
144.7736705,Sabine County, TX,48403
144.69267280000003,Mason County, KY,21161
144.69259519999997,Dallas County, IA,19049
144.5300919,Monroe County, GA,13207
144.5086705,San Juan County, CO,8111
144.4298232,Caledonia County, VT,50005
144.4192284,Hot Springs County, WY,56017
143.7653749,Jefferson Davis Parish, LA,22053
143.7288819,Erath County, TX,48143
143.4079957,York County, ME,23031
143.37851930000002,Umatilla County, OR,41059
143.35204869999998,Choctaw County, MS,28019
143.0955343,Williamson County, TX,48491
143.025408,Greensville County, VA,51081
142.9707134,Ellis County, TX,48139
142.8816369,Potter County, PA,42105
142.87347130000003,Morgan County, WV,54065
142.84786699999998,Story County, IA,19169
142.8125139,Jo Daviess County, IL,17085
142.8061407,Benton County, MN,27009
142.63485480000003,Lemhi County, ID,16059
142.5563646,Stafford County, VA,51179
142.5055059,Power County, ID,16077
142.4086481,Pontotoc County, MS,28115
142.130176,Island County, WA,53029
142.0454545,Goodhue County, MN,27049
141.9817666,Sumter County, FL,12119
141.9232754,Saline County, MO,29195
141.82385480000002,Wabaunsee County, KS,20197
141.8188264,Louisa County, IA,19115
141.74344440000002,Rock County, NE,31149
141.5276408,Hopkins County, KY,21107
141.3039212,Wasco County, OR,41065
141.25868930000001,Androscoggin County, ME,23001
141.1432604,Morrow County, OR,41049
141.097999,Johnson County, MO,29101
141.09131059999999,Suffolk County, NY,36103
140.9553641,Fulton County, KY,21075
140.8775982,Habersham County, GA,13137
140.7657658,Chautauqua County, KS,20019
140.6774159,Charles Mix County, SD,46023
140.586136,Stephens County, TX,48429
140.58330159999997,Gratiot County, MI,26057
140.56789430000003,Bailey County, TX,48017
140.54813769999998,Kiowa County, CO,8061
140.4039313,Harrison County, KY,21097
140.05325969999998,Franklin County, PA,42055
139.9090591,Clearwater County, ID,16035
139.8652876,Orleans County, VT,50019
139.8601399,Bell County, KY,21013
139.8241751,Boone County, KY,21015
139.7868251,Burleson County, TX,48051
139.75352560000002,Aitkin County, MN,27001
139.4700139,Scioto County, OH,39145
139.39352390000002,St. John the Baptist Parish, LA,22095
139.3242773,Sauk County, WI,55111
139.2628354,Towns County, GA,13281
139.21113689999999,Latimer County, OK,40077
138.9716101,Lee County, VA,51105
138.8480948,Graves County, KY,21083
138.47675569999998,Woodford County, KY,21239
138.41878169999998,Wayne County, NY,36117
138.2329225,Archer County, TX,48009
138.1544599,St. Charles County, MO,29183
138.0079868,Bureau County, IL,17011
137.83597519999998,Anoka County, MN,27003
137.7948707,Val Verde County, TX,48465
137.6067886,Hardin County, IA,19083
137.4847621,Ontario County, NY,36069
137.4242764,Isle of Wight County, VA,51093
137.1884679,Allegany County, NY,36003
137.0578253,Cheshire County, NH,33005
137.0419414,Lorain County, OH,39093
136.9804375,Delaware County, NY,36025
136.8769248,Benton County, IN,18007
136.79890559999998,Clark County, KS,20025
136.7751878,Cass County, MI,26027
136.5862849,Greene County, NC,37079
136.5103003,Idaho County, ID,16049
136.3850522,Manitowoc County, WI,55071
136.3558889,Coal County, OK,40029
136.3271852,Red River County, TX,48387
136.3105284,Hale County, AL,1065
136.2212233,Calhoun County, FL,12013
136.1088871,Bollinger County, MO,29017
136.0544218,Reeves County, TX,48389
135.79781210000002,Charlton County, GA,13049
135.7957632,Baca County, CO,8009
135.6122113,Arlington County, VA,51013
135.558271,Darke County, OH,39037
135.4937052,Avery County, NC,37011
135.2826331,Rice County, MN,27131
135.1774616,Clay County, MN,27027
134.65494669999998,Douglas County, OR,41019
134.0376882,Pike County, IN,18125
133.9584729,Goliad County, TX,48175
133.949501,Walthall County, MS,28147
133.72013959999998,Dunn County, WI,55033
133.5826877,Roger Mills County, OK,40129
133.5818577,Washington County, ME,23029
133.4644563,Lamar County, AL,1075
133.4428249,Love County, OK,40085
133.4000334,Ohio County, KY,21183
133.3128237,Montague County, TX,48337
133.037694,Sitka City and Borough, AK,2220
132.9377624,Otsego County, NY,36077
132.93220459999998,Trigg County, KY,21221
132.7700241,Cumberland County, ME,23005
132.73161670000002,Knox County, TX,48275
132.66118329999998,Ionia County, MI,26067
132.5437112,Carlton County, MN,27017
132.4769169,Lawrence County, SD,46081
132.3501607,Alcona County, MI,26001
132.28642140000002,Itawamba County, MS,28057
132.2584708,Vermillion County, IN,18165
132.2168356,Rio Blanco County, CO,8103
132.0528211,McCulloch County, TX,48307
132.0086153,Trinity County, TX,48455
132.00739240000001,Sanders County, MT,30089
131.9916362,Somerset County, PA,42111
131.9902744,Rusk County, WI,55107
131.6779533,Lincoln County, NC,37109
131.52702879999998,Williamsburg city, VA,51830
131.4705696,Chippewa County, WI,55017
131.3485114,Holt County, MO,29087
130.9586171,Osborne County, KS,20141
130.6762496,Cortland County, NY,36023
130.66202090000002,Griggs County, ND,38039
130.3118362,Clinton County, MI,26037
130.2460203,Clark County, MO,29045
130.0390117,Manassas Park city, VA,51685
129.8403727,Watauga County, NC,37189
129.8251688,Ramsey County, ND,38071
129.8066387,Washington County, VT,50023
129.80529209999997,Lee County, AR,5077
129.74128059999998,Moffat County, CO,8081
129.7127717,Williamson County, TN,47187
129.38460600000002,Merrimack County, NH,33013
129.333241,Highland County, OH,39071
129.3280818,Lawrence County, AR,5075
129.2407108,Nelson County, ND,38063
129.16188290000002,Tucker County, WV,54093
129.1493595,Summit County, CO,8117
128.98804850000002,Calumet County, WI,55015
128.9126108,Shelby County, KY,21211
128.8037353,Pondera County, MT,30073
128.6947858,Campbell County, WY,56005
128.53227479999998,Hood County, TX,48221
128.0621308,Dawson County, NE,31047
127.99821920000001,Venango County, PA,42121
127.9401634,Nemaha County, KS,20131
127.88981799999999,Franklin County, ME,23007
127.7486342,Huntington County, IN,18069
127.7018399,Susquehanna County, PA,42115
127.6440554,Lewis County, WV,54041
127.46972590000001,Wallace County, KS,20199
127.46634089999999,Calloway County, KY,21035
127.31801829999999,Frio County, TX,48163
127.2512239,Columbia County, PA,42037
127.18182620000002,Prince Edward County, VA,51147
127.0942929,Calvert County, MD,24009
126.8950778,San Juan County, UT,49037
126.7427123,Howard County, MO,29089
126.7350634,Emmet County, MI,26047
126.6256892,Clinton County, IL,17027
126.43823490000001,Wheeler County, GA,13309
126.0858774,Yamhill County, OR,41071
126.0327685,Ida County, IA,19093
126.0126013,Chesterfield County, VA,51041
125.9392973,Page County, VA,51139
125.71074920000001,Somerset County, ME,23025
125.5851125,Decatur County, IN,18031
125.3628926,Bayfield County, WI,55007
125.0625313,Big Horn County, WY,56003
125.05210500000001,Randolph County, GA,13243
124.6019659,Las Animas County, CO,8071
124.52962990000002,Iberia Parish, LA,22045
124.1310824,Huron County, MI,26063
124.06947890000001,Irion County, TX,48235
124.06947890000001,Sullivan County, MO,29211
124.0617828,Park County, CO,8093
123.86457469999999,Dewey County, OK,40043
123.73809779999999,York County, VA,51199
123.6945804,Pike County, PA,42103
123.61014329999999,Kent County, RI,44003
123.36371740000001,Jackson County, TX,48239
123.16921940000002,Kendall County, IL,17093
122.9140075,Wood County, TX,48499
122.8752816,Caroline County, VA,51033
122.6993865,Fulton County, PA,42057
122.6410372,Clinton County, PA,42035
122.4561199,Christian County, IL,17021
122.3425592,Henry County, IL,17073
122.18963829999998,Yoakum County, TX,48501
122.15978500000001,Garfield County, CO,8045
122.1589996,Marshall County, KY,21157
122.0420649,Washington County, NY,36115
122.00701540000001,Wilkin County, MN,27167
121.9299774,Morris County, KS,20127
121.8805098,Jefferson County, WI,55055
121.84675370000001,Marathon County, WI,55073
121.6841081,Tyrrell County, NC,37177
121.6127725,Montgomery County, VA,51121
121.61242460000001,Grafton County, NH,33009
121.5457763,Midland County, MI,26111
121.2527733,Essex County, NY,36031
121.0409522,Livingston County, MO,29117
120.7836206,Louisa County, VA,51109
120.3919963,Wyoming County, NY,36121
120.3731568,Nodaway County, MO,29147
120.2769303,Lincoln County, ME,23015
120.27624740000002,Wayne County, PA,42127
120.2259129,Whitley County, KY,21235
120.20325279999999,Washington County, VA,51191
120.0192031,Ballard County, KY,21007
120.0036924,Evans County, GA,13109
119.9040767,Ellis County, OK,40045
119.77351920000001,Patrick County, VA,51141
119.71951429999999,Alfalfa County, OK,40003
119.63766880000001,Baxter County, AR,5005
119.51000900000001,Sublette County, WY,56035
119.3488328,Dakota County, NE,31043
119.3475666,Worth County, IA,19195
119.0738699,Hood River County, OR,41027
119.05774299999999,Grant County, WV,54023
118.99610559999999,Clay County, WV,54015
118.9228097,Pulaski County, KY,21199
118.48341229999998,Clarke County, VA,51043
118.2994455,Callahan County, TX,48059
118.2732111,Minidoka County, ID,16067
118.0637544,Niobrara County, WY,56027
118.00731440000001,Rockingham County, NH,33015
117.98945959999999,Seminole County, OK,40133
117.959304,Hand County, SD,46059
117.90135590000001,Schley County, GA,13249
117.87984679999998,Linn County, OR,41043
117.79719250000001,Camden County, NC,37029
117.70754409999999,Augusta County, VA,51015
117.67900790000002,Campbell County, VA,51031
117.57789540000002,Albany County, WY,56001
117.53849140000001,Walworth County, WI,55127
117.5260761,Oconee County, GA,13219
117.5004712,Dakota County, MN,27037
117.2549988,Wetzel County, WV,54103
117.14174150000001,Major County, OK,40093
117.1399119,Shenandoah County, VA,51171
117.1051604,Bullitt County, KY,21029
117.09601869999999,Winston County, MS,28159
117.0845936,Pacific County, WA,53049
116.78705829999998,Meeker County, MN,27093
116.68611440000001,Custer County, CO,8027
116.6242578,Wilkinson County, GA,13319
116.4187152,Greene County, OH,39057
116.39436129999999,Starke County, IN,18149
116.3241567,Freeborn County, MN,27047
116.21472050000001,Miami County, IN,18103
116.20939479999998,Jefferson County, WV,54037
116.20610309999999,Barren County, KY,21009
116.13635459999999,Hancock County, OH,39063
116.03620330000001,Fremont County, ID,16043
115.64972009999998,Nobles County, MN,27105
115.54015020000001,Sherman County, OR,41055
115.5364125,Hardin County, KY,21093
115.53347579999999,Chickasaw County, MS,28017
115.3095618,Skamania County, WA,53059
115.1953084,Waseca County, MN,27161
115.16314779999999,Craig County, VA,51045
115.1445367,Chenango County, NY,36017
115.11895630000001,Montgomery County, IA,19137
115.0196492,Klickitat County, WA,53039
115.01150120000001,Bourbon County, KY,21017
114.74469309999999,Cerro Gordo County, IA,19033
114.6277781,Marshall County, IN,18099
114.4805548,Parker County, TX,48367
114.4033863,Harrison County, MO,29081
114.2815011,Mason County, WV,54053
114.23532479999999,Montgomery County, NY,36057
114.0332122,Lincoln County, AR,5079
113.76564280000001,Franklin County, IA,19069
113.75948000000001,Schuyler County, NY,36097
113.4835973,Oxford County, ME,23017
113.3253507,Santa Cruz County, AZ,4023
113.278021,Harris County, GA,13145
113.2221959,Butler County, PA,42019
113.0395874,Tioga County, PA,42117
112.99435030000001,Stevens County, MN,27149
112.9493057,Missaukee County, MI,26113
112.9256428,Jefferson County, MT,30043
112.7800277,New Kent County, VA,51127
112.74751599999999,Faribault County, MN,27043
112.53441880000001,Kittitas County, WA,53037
112.48355190000001,Douglas County, NV,32005
112.36556259999999,Windsor County, VT,50027
112.3046875,Adams County, WI,55001
112.2643925,Adams County, PA,42001
112.2586439,Nelson County, KY,21179
112.2367605,Macon County, NC,37113
111.8925831,Pickaway County, OH,39129
111.77867820000002,Nemaha County, NE,31127
111.6694584,Daniels County, MT,30019
111.64506580000001,Bandera County, TX,48019
111.51682620000001,Hanover County, VA,51085
111.3585746,Cheyenne County, KS,20023
111.27006840000001,Carter County, MO,29035
111.09568119999999,Cabarrus County, NC,37025
111.0208503,Alexander County, NC,37003
110.9877913,Gaines County, TX,48165
110.9786674,Waushara County, WI,55137
110.8660253,Benton County, OR,41003
110.75087309999999,St. Lawrence County, NY,36089
110.6981893,Martin County, KY,21159
110.6633537,Buffalo County, NE,31019
110.3863522,Parmer County, TX,48369
