Latitude,Longitude,Elevation,Location Setting,State Name,County Name,fipsID
31.108815000000003,-87.07094000000002,37.0,SUBURBAN,Alabama,Escambia,1053.0
31.106567,-87.07108099999998,50.0,URBAN AND CENTER CITY,Alabama,Escambia,1053.0
31.0921,-87.54350000000002,89.61,RURAL,Alabama,Escambia,1053.0
33.999818999999995,-86.107475,17.0,SUBURBAN,Alabama,Etowah,1055.0
34.039066,-85.97140499999998,177.0,SUBURBAN,Alabama,Etowah,1055.0
34.011208,-86.057473,173.0,URBAN AND CENTER CITY,Alabama,Etowah,1055.0
34.007304999999995,-86.03961,160.0,URBAN AND CENTER CITY,Alabama,Etowah,1055.0
33.996487,-86.047195,152.0,SUBURBAN,Alabama,Etowah,1055.0
34.015097,-86.012194,0.0,SUBURBAN,Alabama,Etowah,1055.0
33.991494,-85.99264699999998,50.0,URBAN AND CENTER CITY,Alabama,Etowah,1055.0
33.904039000000004,-86.05386700000004,152.4,SUBURBAN,Alabama,Etowah,1055.0
34.015375,-86.012194,172.0,URBAN AND CENTER CITY,Alabama,Etowah,1055.0
34.511762,-87.718088,234.0,SUBURBAN,Alabama,Franklin,1059.0
31.118822,-86.157749,0.0,RURAL,Alabama,Geneva,1061.0
31.554308000000002,-85.25370600000002,119.0,RURAL,Alabama,Henry,1067.0
31.229088,-85.40411800000003,0.0,,Alabama,Houston,1069.0
31.228787,-85.375489,102.0,SUBURBAN,Alabama,Houston,1069.0
31.224783000000002,-85.390789,264.0,URBAN AND CENTER CITY,Alabama,Houston,1069.0
31.188933000000002,-85.42309399999998,350.0,SUBURBAN,Alabama,Houston,1069.0
34.948137,-85.714415,207.0,RURAL,Alabama,Jackson,1071.0
34.934525,-85.720804,201.0,RURAL,Alabama,Jackson,1071.0
34.828137,-85.682192,421.0,RURAL,Alabama,Jackson,1071.0
34.856748,-85.73525,457.0,RURAL,Alabama,Jackson,1071.0
34.874248,-85.717749,457.0,RURAL,Alabama,Jackson,1071.0
34.912302000000004,-85.664136,475.0,RURAL,Alabama,Jackson,1071.0
34.843451,-85.707734,439.0,RURAL,Alabama,Jackson,1071.0
34.842896,-85.716624,433.0,RURAL,Alabama,Jackson,1071.0
34.840674,-85.755791,460.0,RURAL,Alabama,Jackson,1071.0
34.851507,-85.72967899999998,442.0,RURAL,Alabama,Jackson,1071.0
34.825951,-85.736901,469.0,RURAL,Alabama,Jackson,1071.0
34.891473999999995,-86.093316,544.0,RURAL,Alabama,Jackson,1071.0
34.930116,-85.666899,466.0,RURAL,Alabama,Jackson,1071.0
34.858729,-85.72245699999998,442.0,RURAL,Alabama,Jackson,1071.0
34.828174,-85.68217800000002,421.0,RURAL,Alabama,Jackson,1071.0
34.866229,-85.73440099999998,462.0,RURAL,Alabama,Jackson,1071.0
34.876506,-85.705789,451.0,RURAL,Alabama,Jackson,1071.0
34.866749,-85.783307,198.0,RURAL,Alabama,Jackson,1071.0
34.855637,-85.747473,479.0,RURAL,Alabama,Jackson,1071.0
34.877025,-85.720805,457.0,RURAL,Alabama,Jackson,1071.0
34.867859,-85.721361,457.0,RURAL,Alabama,Jackson,1071.0
34.856748,-85.735528,459.0,RURAL,Alabama,Jackson,1071.0
34.852304,-85.748584,480.0,RURAL,Alabama,Jackson,1071.0
34.915637,-85.734972,195.0,RURAL,Alabama,Jackson,1071.0
34.874525,-85.74163899999998,192.0,RURAL,Alabama,Jackson,1071.0
34.938969,-85.66108,479.0,RURAL,Alabama,Jackson,1071.0
34.959804,-85.77552899999998,463.0,RURAL,Alabama,Jackson,1071.0
34.891473999999995,-86.093316,544.0,RURAL,Alabama,Jackson,1071.0
34.842582,-85.820531,215.0,RURAL,Alabama,Jackson,1071.0
34.82536,-85.76775099999998,451.0,RURAL,Alabama,Jackson,1071.0
34.944804,-85.85108699999998,475.0,RURAL,Alabama,Jackson,1071.0
34.718694,-85.91581,187.0,RURAL,Alabama,Jackson,1071.0
34.859562,-85.723013,445.0,RURAL,Alabama,Jackson,1071.0
34.874284,-85.763014,187.0,RURAL,Alabama,Jackson,1071.0
34.918414,-85.73386099999998,209.0,RURAL,Alabama,Jackson,1071.0
34.872581,-85.74302800000002,195.0,RURAL,Alabama,Jackson,1071.0
34.818971000000005,-85.77163999999998,453.0,RURAL,Alabama,Jackson,1071.0
34.845082,-85.74969499999997,457.0,RURAL,Alabama,Jackson,1071.0
34.874249,-85.763029,187.0,RURAL,Alabama,Jackson,1071.0
34.874284,-85.763014,445.0,RURAL,Alabama,Jackson,1071.0
34.92897,-85.71885999999998,192.0,RURAL,Alabama,Jackson,1071.0
34.858692,-85.722472,442.0,RURAL,Alabama,Jackson,1071.0
34.668555999999995,-86.034607,203.0,URBAN AND CENTER CITY,Alabama,Jackson,1071.0
34.649125,-85.98598,185.0,SUBURBAN,Alabama,Jackson,1071.0
34.673343,-86.05284499999998,187.0,SUBURBAN,Alabama,Jackson,1071.0
34.677028,-86.014146,191.0,RURAL,Alabama,Jackson,1071.0
33.400665999999994,-86.952771,182.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.3975,-86.95527799999998,168.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.504827,-86.79943399999998,203.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
0.0,0.0,0.0,UNKNOWN,Alabama,Jefferson,1073.0
33.54566,-86.549151,183.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
0.0,0.0,0.0,UNKNOWN,Alabama,Jefferson,1073.0
0.0,0.0,0.0,UNKNOWN,Alabama,Jefferson,1073.0
33.539548,-86.53331700000004,204.0,RURAL,Alabama,Jefferson,1073.0
33.487328000000005,-86.811934,183.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.537605,-86.759433,195.0,SUBURBAN,Alabama,Jefferson,1073.0
33.490939000000004,-86.853324,174.0,SUBURBAN,Alabama,Jefferson,1073.0
33.520661,-86.801934,186.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.564314,-86.777767,186.0,SUBURBAN,Alabama,Jefferson,1073.0
33.54598,-86.76665600000004,185.0,SUBURBAN,Alabama,Jefferson,1073.0
33.525148,-86.794434,185.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.587646,-86.67943000000002,258.0,RURAL,Alabama,Jefferson,1073.0
33.533481,-86.794434,178.0,SUBURBAN,Alabama,Jefferson,1073.0
33.580703,-86.73332099999998,216.0,SUBURBAN,Alabama,Jefferson,1073.0
33.529592,-86.849158,183.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.516815,-86.908604,198.0,SUBURBAN,Alabama,Jefferson,1073.0
33.511773,-86.893603,162.0,SUBURBAN,Alabama,Jefferson,1073.0
33.533716,-86.850824,171.0,SUBURBAN,Alabama,Jefferson,1073.0
33.553056,-86.815,177.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.514827000000004,-86.808601,183.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.545661,-86.78276799999998,177.0,SUBURBAN,Alabama,Jefferson,1073.0
33.565104,-86.77999,183.0,SUBURBAN,Alabama,Jefferson,1073.0
33.498439000000005,-86.810546,189.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.529444,-86.850278,166.0,SUBURBAN,Alabama,Jefferson,1073.0
33.513995,-86.85137999999998,207.0,SUBURBAN,Alabama,Jefferson,1073.0
33.518995000000004,-86.88915899999998,162.0,SUBURBAN,Alabama,Jefferson,1073.0
33.503717,-86.80804599999998,183.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.503717,-86.81249,183.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.515105,-86.80554599999998,185.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.5275,-86.807778,185.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
0.0,0.0,0.0,UNKNOWN,Alabama,Jefferson,1073.0
,,177.0,SUBURBAN,Alabama,Jefferson,1073.0
0.0,0.0,198.0,UNKNOWN,Alabama,Jefferson,1073.0
0.0,0.0,183.0,UNKNOWN,Alabama,Jefferson,1073.0
33.485555999999995,-86.915,180.0,SUBURBAN,Alabama,Jefferson,1073.0
33.455706,-86.919437,194.0,SUBURBAN,Alabama,Jefferson,1073.0
33.331111,-87.00361099999998,163.0,SUBURBAN,Alabama,Jefferson,1073.0
33.535937,-86.534984,201.0,RURAL,Alabama,Jefferson,1073.0
33.539167,-86.534444,195.0,RURAL,Alabama,Jefferson,1073.0
33.451389,-86.96722199999998,164.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.459722,-87.30555600000002,226.0,RURAL,Alabama,Jefferson,1073.0
33.545278,-86.54916700000004,195.0,SUBURBAN,Alabama,Jefferson,1073.0
0.0,0.0,0.0,UNKNOWN,Alabama,Jefferson,1073.0
0.0,0.0,0.0,UNKNOWN,Alabama,Jefferson,1073.0
33.605702,-86.688875,220.0,SUBURBAN,Alabama,Jefferson,1073.0
33.602325,-86.690545,183.0,SUBURBAN,Alabama,Jefferson,1073.0
33.499722,-86.92416700000004,191.0,SUBURBAN,Alabama,Jefferson,1073.0
33.534825999999995,-86.533873,207.0,RURAL,Alabama,Jefferson,1073.0
33.530937,-86.541373,210.0,RURAL,Alabama,Jefferson,1073.0
33.386389,-86.81666700000002,180.0,SUBURBAN,Alabama,Jefferson,1073.0
33.521427,-86.844112,183.726,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
0.0,0.0,0.0,UNKNOWN,Alabama,Jefferson,1073.0
33.443165,-86.99332700000002,165.0,SUBURBAN,Alabama,Jefferson,1073.0
33.544271,-86.541651,183.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.462649,-86.81665699999998,203.0,SUBURBAN,Alabama,Jefferson,1073.0
33.538481,-86.70693100000004,183.0,SUBURBAN,Alabama,Jefferson,1073.0
33.444593999999995,-86.99444,183.0,SUBURBAN,Alabama,Jefferson,1073.0
33.704722,-86.669167,204.0,SUBURBAN,Alabama,Jefferson,1073.0
33.801667,-86.94250000000002,212.0,RURAL,Alabama,Jefferson,1073.0
33.55724,-86.819499,0.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.5448,-86.82390000000002,0.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.568400000000004,-86.80290000000002,0.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.5784,-86.7718,0.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.556633000000005,-86.805464,193.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
0.0,0.0,0.0,UNKNOWN,Alabama,Jefferson,1073.0
33.578333,-86.773889,173.0,SUBURBAN,Alabama,Jefferson,1073.0
33.585556,-86.779444,169.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.565278,-86.79638899999998,179.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
33.437052,-86.899714,177.0,SUBURBAN,Alabama,Jefferson,1073.0
33.467884000000005,-86.740544,274.0,SUBURBAN,Alabama,Jefferson,1073.0
33.584314,-86.768322,183.0,URBAN AND CENTER CITY,Alabama,Jefferson,1073.0
34.797061,-87.683635,0.0,URBAN AND CENTER CITY,Alabama,Lauderdale,1077.0
34.831506999999995,-87.68084999999998,169.0,SUBURBAN,Alabama,Lauderdale,1077.0
34.796242,-87.683301,170.0,URBAN AND CENTER CITY,Alabama,Lauderdale,1077.0
34.794255,-87.682807,154.0,SUBURBAN,Alabama,Lauderdale,1077.0
34.792866,-87.67919599999998,143.0,SUBURBAN,Alabama,Lauderdale,1077.0
34.786755,-87.78253099999998,177.0,RURAL,Alabama,Lauderdale,1077.0
34.793422,-87.84920000000002,158.0,RURAL,Alabama,Lauderdale,1077.0
34.770367,-87.83586600000002,152.0,RURAL,Alabama,Lauderdale,1077.0
34.810087,-87.63752799999996,168.0,RURAL,Alabama,Lauderdale,1077.0
34.808143,-87.62975,177.0,RURAL,Alabama,Lauderdale,1077.0
34.759533000000005,-87.774475,162.0,UNKNOWN,Alabama,Lauderdale,1077.0
34.479262,-87.291687,193.0,URBAN AND CENTER CITY,Alabama,Lawrence,1079.0
34.342904,-87.33973,301.0,RURAL,Alabama,Lawrence,1079.0
34.589571,-87.109445,277.0,RURAL,Alabama,Lawrence,1079.0
34.343429,-87.33880599999998,286.0,RURAL,Alabama,Lawrence,1079.0
32.643467,-85.403003,233.0,SUBURBAN,Alabama,Lee,1081.0
34.828977,-86.975285,217.0,URBAN AND CENTER CITY,Alabama,Limestone,1083.0
34.796199,-86.970563,206.0,URBAN AND CENTER CITY,Alabama,Limestone,1083.0
34.803421,-86.965007,207.0,URBAN AND CENTER CITY,Alabama,Limestone,1083.0
34.685702,-86.88081,0.0,RURAL,Alabama,Limestone,1083.0
34.645848,-86.947311,3.0,SUBURBAN,Alabama,Limestone,1083.0
34.685922999999995,-87.07084499999998,179.0,RURAL,Alabama,Limestone,1083.0
34.730677,-86.58276099999998,184.0,URBAN AND CENTER CITY,Alabama,Madison,1089.0
34.788423,-86.61610499999998,183.0,SUBURBAN,Alabama,Madison,1089.0
34.728831,-86.585003,184.0,URBAN AND CENTER CITY,Alabama,Madison,1089.0
34.620369000000004,-86.56638099999998,187.0,RURAL,Alabama,Madison,1089.0
34.74512,-86.58165,191.0,URBAN AND CENTER CITY,Alabama,Madison,1089.0
34.645925,-86.77166700000002,197.0,SUBURBAN,Alabama,Madison,1089.0
34.6554,-86.538871,191.0,SUBURBAN,Alabama,Madison,1089.0
34.778423,-86.582493,221.0,SUBURBAN,Alabama,Madison,1089.0
34.717621,-86.639707,194.0,SUBURBAN,Alabama,Madison,1089.0
34.754842,-86.63387399999998,218.0,SUBURBAN,Alabama,Madison,1089.0
34.704258,-86.606937,180.0,SUBURBAN,Alabama,Madison,1089.0
34.721232,-86.579427,195.0,URBAN AND CENTER CITY,Alabama,Madison,1089.0
34.721509999999995,-86.593594,183.0,URBAN AND CENTER CITY,Alabama,Madison,1089.0
34.687761,-86.586362,183.0,URBAN AND CENTER CITY,Alabama,Madison,1089.0
34.757313,-86.633883,189.0,SUBURBAN,Alabama,Madison,1089.0
34.729288000000004,-86.58831599999998,189.0,URBAN AND CENTER CITY,Alabama,Madison,1089.0
0.0,0.0,210.0,SUBURBAN,Alabama,Madison,1089.0
34.902866,-86.569716,0.0,SUBURBAN,Alabama,Madison,1089.0
34.772727,-86.756174,227.99,RURAL,Alabama,Madison,1089.0
32.509288999999995,-87.843898,38.0,URBAN AND CENTER CITY,Alabama,Marengo,1091.0
32.516628000000004,-87.83366,41.0,SUBURBAN,Alabama,Marengo,1091.0
32.503747,-87.834735,46.0,SUBURBAN,Alabama,Marengo,1091.0
34.336759,-86.311926,183.0,URBAN AND CENTER CITY,Alabama,Marshall,1095.0
30.400197,-88.251423,5.0,,Alabama,Mobile,1097.0
30.76652,-88.075727,13.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.770181,-88.087761,10.67,SUBURBAN,Alabama,Mobile,1097.0
30.6835,-88.03918,12.0,,Alabama,Mobile,1097.0
30.668583,-88.219026,14.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.712056,-88.045073,13.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.676255,-88.16974599999998,52.0,SUBURBAN,Alabama,Mobile,1097.0
30.720245000000002,-88.058948,5.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.635858000000002,-88.06157499999998,8.0,SUBURBAN,Alabama,Mobile,1097.0
30.678907000000002,-88.12489000000002,15.0,SUBURBAN,Alabama,Mobile,1097.0
30.684540000000002,-88.044568,5.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.466859000000003,-88.350031,0.0,,Alabama,Mobile,1097.0
30.932007000000002,-88.014279,12.0,RURAL,Alabama,Mobile,1097.0
30.689467,-88.113946,30.0,SUBURBAN,Alabama,Mobile,1097.0
30.699406,-88.047234,11.0,SUBURBAN,Alabama,Mobile,1097.0
30.720515000000002,-88.05895100000002,6.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
0.0,0.0,0.0,UNKNOWN,Alabama,Mobile,1097.0
30.716913,-88.058128,7.0,SUBURBAN,Alabama,Mobile,1097.0
30.543557,-88.17649200000002,18.0,SUBURBAN,Alabama,Mobile,1097.0
30.959867,-88.028184,13.0,RURAL,Alabama,Mobile,1097.0
30.541055,-88.12364199999998,8.0,RURAL,Alabama,Mobile,1097.0
30.499639000000002,-88.14611099999998,15.0,RURAL,Alabama,Mobile,1097.0
30.958515000000002,-88.02833199999998,12.0,SUBURBAN,Alabama,Mobile,1097.0
30.658497,-88.036665,15.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.698836,-88.181974,15.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.761331,-88.083361,12.0,,Alabama,Mobile,1097.0
30.705746,-88.06527700000002,15.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.705777,-88.06530500000002,5.0,,Alabama,Mobile,1097.0
30.683555,-88.241699,0.0,,Alabama,Mobile,1097.0
30.702722,-88.095861,0.0,,Alabama,Mobile,1097.0
30.733277,-88.050027,0.0,,Alabama,Mobile,1097.0
31.384890000000002,-88.125562,0.0,UNKNOWN,Alabama,Mobile,1097.0
30.550226000000002,-88.08475,0.0,,Alabama,Mobile,1097.0
30.483561,-88.11669599999998,0.0,,Alabama,Mobile,1097.0
30.508283000000002,-88.23336499999998,0.0,,Alabama,Mobile,1097.0
30.750220000000002,-88.086139,0.0,,Alabama,Mobile,1097.0
30.668278000000004,-88.062527,0.0,,Alabama,Mobile,1097.0
30.750220000000002,-88.168086,0.0,,Alabama,Mobile,1097.0
30.689634,-88.051666,3.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.60578,-88.061138,0.0,,Alabama,Mobile,1097.0
30.7,-88.0244,0.0,UNKNOWN,Alabama,Mobile,1097.0
30.474305,-88.14102199999998,19.81,RURAL,Alabama,Mobile,1097.0
31.116877000000002,-88.23336499999998,0.0,,Alabama,Mobile,1097.0
30.750220000000002,-88.07502699999998,8.0,,Alabama,Mobile,1097.0
30.722405,-88.048423,14.0,URBAN AND CENTER CITY,Alabama,Mobile,1097.0
30.7703,-88.0875,11.0,SUBURBAN,Alabama,Mobile,1097.0
30.7089,-88.0519,4.0,SUBURBAN,Alabama,Mobile,1097.0
30.9383,-88.025,8.0,RURAL,Alabama,Mobile,1097.0
30.6156,-88.34440000000002,39.0,RURAL,Alabama,Mobile,1097.0
30.576400000000003,-88.14030000000002,7.0,SUBURBAN,Alabama,Mobile,1097.0
30.730777000000003,-88.083361,12.0,,Alabama,Mobile,1097.0
30.82776500000001,-88.07382199999998,9.0,SUBURBAN,Alabama,Mobile,1097.0
30.937508,-88.02370499999998,11.0,SUBURBAN,Alabama,Mobile,1097.0
30.47415,-88.14102,4.0,RURAL,Alabama,Mobile,1097.0
31.487663,-87.327207,107.0,SUBURBAN,Alabama,Monroe,1099.0
32.365694999999995,-86.31580199999998,73.0,URBAN AND CENTER CITY,Alabama,Montgomery,1101.0
32.379897,-86.300963,71.0,URBAN AND CENTER CITY,Alabama,Montgomery,1101.0
32.406833,-86.29275899999998,0.0,URBAN AND CENTER CITY,Alabama,Montgomery,1101.0
32.324335999999995,-86.2522,0.0,SUBURBAN,Alabama,Montgomery,1101.0
32.42597,-86.285247,67.0,SUBURBAN,Alabama,Montgomery,1101.0
32.396249,-86.29524699999996,50.0,SUBURBAN,Alabama,Montgomery,1101.0
32.369027,-86.304413,67.0,URBAN AND CENTER CITY,Alabama,Montgomery,1101.0
31.971818,-86.134681,433.0,RURAL,Alabama,Montgomery,1101.0
32.412811,-86.26339399999998,76.2,SUBURBAN,Alabama,Montgomery,1101.0
34.609536,-86.98723100000002,178.0,URBAN AND CENTER CITY,Alabama,Morgan,1103.0
34.582902000000004,-86.98777299999998,173.0,URBAN AND CENTER CITY,Alabama,Morgan,1103.0
34.623425,-87.02667699999998,162.0,SUBURBAN,Alabama,Morgan,1103.0
34.623456,-87.026664,181.0,URBAN AND CENTER CITY,Alabama,Morgan,1103.0
34.623456,-87.001665,171.0,SUBURBAN,Alabama,Morgan,1103.0
34.602592,-86.963897,163.0,SUBURBAN,Alabama,Morgan,1103.0
34.619814,-86.997509,174.0,SUBURBAN,Alabama,Morgan,1103.0
34.605925,-86.98195199999998,189.0,URBAN AND CENTER CITY,Alabama,Morgan,1103.0
34.630956,-87.052775,183.0,RURAL,Alabama,Morgan,1103.0
34.630956,-87.052775,183.0,URBAN AND CENTER CITY,Alabama,Morgan,1103.0
34.530717,-86.967536,173.74,URBAN AND CENTER CITY,Alabama,Morgan,1103.0
34.433428,-86.940007,220.0,URBAN AND CENTER CITY,Alabama,Morgan,1103.0
34.585648,-87.078623,198.0,RURAL,Alabama,Morgan,1103.0
31.807963,-85.993586,0.0,SUBURBAN,Alabama,Pike,1109.0
31.79792,-85.957516,158.0,SUBURBAN,Alabama,Pike,1109.0
31.790479,-85.978974,161.0,SUBURBAN,Alabama,Pike,1109.0
31.792969,-85.980522,155.0,SUBURBAN,Alabama,Pike,1109.0
32.472136,-85.005028,73.7616,URBAN AND CENTER CITY,Alabama,Russell,1113.0
32.46735,-85.08344699999998,140.21,SUBURBAN,Alabama,Russell,1113.0
32.437028000000005,-84.99965300000002,25.0,SUBURBAN,Alabama,Russell,1113.0
33.588514,-86.28564899999998,176.0,URBAN AND CENTER CITY,Alabama,St. Clair,1115.0
